vol	pk	idx	token	fix
production-1869-70	514	30.0	voyor	surveyor
production-1869-70	515	31.0	vfregula	by regulation
production-1869-70	515	44.0	cightoenth	eighteenth
production-1869-70	516	8.12	shorift	sheriff
production-1869-70	516	14.10	payante	payable
production-1869-70	518	8.12	qnay	any
production-1869-70	518	25.9	senule	senate
production-1869-70	518	27.10	pugment	judgment
production-1869-70	520	11.10	rutite	vacated
production-1869-70	520	11.11	rosd	road
production-1869-70	520	23.6	borein	herein
production-1869-70	521	7.0	trvice	service
production-1869-70	521	33.6	forservice	for service
production-1869-70	521	40.0	mivtter	matter
production-1869-70	522	50.10	ofoau	of any
production-1869-70	523	27.0	weneed	where
production-1869-70	523	35.1	vampn	NONE
production-1869-70	523	49.0	naplle	public
production-1869-70	524	35.0	sionor	supervisor
production-1869-70	525	2.6	ieust	least
production-1869-70	525	44.0	compensan	compensation
production-1869-70	527	0.9	oceupicd	occupied
production-1869-70	527	44.4	forlb	forth
production-1869-70	528	39.10	jromion	petition
production-1869-70	528	44.0	jewers	viewers
production-1869-70	529	48.3	ifany	if any
production-1869-70	531	14.0	offect	effect
production-1869-70	532	1.9	indepon	independent
production-1869-70	532	9.10	oviracting	obstructing
production-1869-70	532	32.11	tocon	tow
production-1869-70	532	38.10	propoenls	proposals
production-1869-70	533	3.0	vontis	in accordance
production-1869-70	533	21.9	ropaire	repairing
production-1869-70	533	24.0	levtor	levator
production-1869-70	534	30.10	hersit	herein
production-1869-70	534	40.10	himlts	limits
production-1869-70	535	0.0	omeers	officers
production-1869-70	535	22.0	fruners	founders
production-1869-70	535	35.2	sxorron	section
production-1869-70	535	43.7	boiing	being
production-1869-70	536	1.5	theneo	thence
production-1869-70	536	3.9	ftar	four
production-1869-70	536	9.11	yoteg	votes
production-1869-70	536	22.1	murob	march
production-1869-70	538	26.10	unpat	unpaid
production-1869-70	538	30.0	cyuapter	chapter
production-1869-70	539	42.0	worvey	survey
production-1869-70	540	3.13	orterud	ordered
production-1869-70	540	13.13	anwant	amount
production-1869-70	540	31.13	pplers	poles
production-1869-70	541	2.0	furerichs	frerichs
production-1869-70	543	30.0	grarterly	quarterly
production-1869-70	543	49.9	parposer	purposes
production-1869-70	545	5.9	theroot	thereof
production-1869-70	545	12.0	arectoy	direct
production-1869-70	545	26.12	obstrae	obstruct
production-1869-70	546	17.9	cnso	case
production-1869-70	546	51.8	atrect	street
production-1869-70	547	13.11	borein	herein
production-1869-70	547	28.0	srmuee	samuel
production-1869-70	548	13.0	strovt	street
production-1869-70	548	38.6	botweon	between
production-1869-70	549	19.10	estub	established
production-1869-70	549	26.0	vireet	street
production-1869-70	550	14.1	astrect	street
production-1869-70	550	15.0	chunyed	changed
production-1869-70	550	20.0	avonno	avenue
production-1869-70	550	21.6	castorn	eastern
production-1869-70	550	22.11	fruncise	francisco
production-1869-70	550	35.10	ornorm	and norm
production-1869-70	551	17.0	mened	mentioned
production-1869-70	551	19.5	piccos	pieces
production-1869-70	551	27.11	grovern	government
production-1869-70	551	30.5	atrect	street
production-1869-70	551	50.0	strocts	streets
production-1869-70	552	23.0	kiyhth	eighth
production-1869-70	553	20.8	ongino	engine
production-1869-70	555	30.0	veyod	conveyed
production-1869-70	556	22.0	essees	lessees
production-1869-70	556	42.9	anbdi	subdivision
production-1869-70	559	12.8	intercated	interested
production-1869-70	559	13.0	efjudgment	judgment
production-1869-70	560	33.11	therenpon	thereupon
production-1869-70	560	35.9	possessionom	possession
production-1869-70	560	50.1	shonid	should
production-1869-70	561	47.4	pueifie	pacific
production-1869-70	562	4.6	strocts	streets
production-1869-70	564	17.9	ntrued	construed
production-1869-70	566	4.12	ppim	him
production-1869-70	567	7.1	ornor	governor
production-1869-70	567	36.10	upportion	apportion
production-1869-70	569	2.9	aceru	accrue
production-1869-70	569	34.0	provete	private
production-1869-70	569	41.0	nvere	the superior
production-1869-70	570	18.9	stipniations	stipulations
production-1869-70	571	9.0	pisre	sierra
production-1869-70	571	25.1	aregate	aggregate
production-1869-70	571	26.0	ganty	county
production-1869-70	571	30.0	oonaty	county
production-1869-70	573	24.0	neeats	pleats
production-1869-70	573	45.0	celve	twelve
production-1869-70	574	18.6	jadyo	judge
production-1869-70	574	38.0	srorion	section
production-1869-70	575	17.0	muteo	mateo
production-1869-70	576	4.10	vefneal	refusal
production-1869-70	576	6.0	ebarges	charges
production-1869-70	576	48.11	pedemptior	redemption
production-1869-70	578	8.11	vrme	nine
production-1869-70	581	5.0	preamblo	preamble
production-1869-70	581	14.0	greenborn	greenhorn
production-1869-70	581	17.4	asliman	sliman
production-1869-70	584	0.11	leviod	levied
production-1869-70	584	2.12	becort	each court
production-1869-70	584	40.7	valno	value
production-1869-70	585	7.0	ouapter	chapter
production-1869-70	585	9.2	muliny	mutiny
production-1869-70	586	16.0	itios	duties
production-1869-70	586	46.11	tvestmen	investment
production-1869-70	588	34.0	szorton	section
production-1869-70	590	47.10	completiv	complete
production-1869-70	592	14.0	bandred	hundred
production-1869-70	592	17.11	sherit	sheriff
production-1869-70	592	39.13	fenetin	felony
production-1869-70	593	46.0	rdoptione	adoption
production-1869-70	594	23.2	ebild	child
production-1869-70	595	9.0	refveul	refusal
production-1869-70	595	36.0	ofnotice	of notice
production-1869-70	596	3.5	cloction	election
production-1869-70	598	16.0	continno	continue
production-1869-70	600	18.6	trustecr	trustees
production-1869-70	606	1.5	olfoct	effect
production-1869-70	606	9.9	approprin	appropriation
production-1869-70	607	28.5	roliet	relief
production-1869-70	607	43.0	preentel	presented
production-1869-70	608	20.10	weelanl	form
production-1869-70	608	34.12	ratife	ratified
production-1869-70	609	0.0	cilapter	chapter
production-1869-70	609	6.1	szorron	section
production-1869-70	610	51.8	woless	unless
production-1869-70	611	4.0	inegal	illegal
production-1869-70	614	19.0	ulare	tulare
production-1869-70	617	35.9	rosnit	result
production-1869-70	618	49.11	negintry	registry
production-1869-70	618	52.7	exprosaly	expressly
production-1869-70	619	33.0	tuterest	interest
production-1869-70	619	48.2	iasuc	issue
production-1869-70	620	22.11	conditiv	condition
production-1869-70	620	43.10	aforosaid	aforesaid
production-1869-70	620	54.0	cbharro	charge
production-1869-70	621	10.1	dellv	delivery
production-1869-70	623	3.0	cancellot	cancelled
production-1869-70	625	21.7	monoya	moneys
production-1869-70	625	30.0	szorron	section
production-1869-70	626	26.10	termsor	terms
production-1869-70	627	42.0	egutes	elutes
production-1869-70	628	16.11	remny	term
production-1869-70	628	54.12	reincor	repeal
production-1869-70	629	4.0	erartment	department
production-1869-70	630	4.7	mombor	member
production-1869-70	630	34.0	committoo	committee
production-1869-70	630	37.0	cilapter	chapter
production-1869-70	631	28.0	ofmoneys	of moneys
production-1869-70	632	6.10	rightor	right
production-1869-70	633	2.5	innds	lands
production-1869-70	633	7.5	shonid	should
production-1869-70	633	18.7	prayou	prayed
production-1869-70	633	50.0	suapce	space
production-1869-70	634	22.11	xponses	expenses
production-1869-70	634	27.0	ciiapter	chapter
production-1869-70	634	33.9	seavo	california
production-1869-70	635	2.7	kneland	kneeland
production-1869-70	635	13.7	kneland	kneeland
production-1869-70	635	24.0	ppointed	appointed
production-1869-70	635	38.7	inhds	lands
production-1869-70	636	2.8	compenm	compensation
production-1869-70	636	23.10	pachasr	purchaser
production-1869-70	636	40.7	thovdore	theodore
production-1869-70	639	38.1	jndicia	judicial
production-1869-70	640	12.5	sdety	seventy
production-1869-70	640	15.4	jobows	follows
production-1869-70	641	5.0	termof	term
production-1869-70	641	11.0	forfetture	forfeiture
production-1869-70	641	20.9	hwutred	hundred
production-1869-70	641	24.2	cnuct	enact
production-1869-70	642	15.2	cnuct	enact
production-1869-70	643	4.3	proeiled	provided
production-1869-70	643	11.0	cilapter	chapter
production-1869-70	644	20.11	magla	magdala
production-1869-70	644	27.0	sixly	sixty
production-1869-70	645	6.2	thesum	the sum
production-1869-70	646	29.11	omecrs	officers
production-1869-70	648	17.4	ailord	afford
production-1869-70	648	46.10	trankards	drunkards
production-1869-70	651	43.1	gleamers	gleaners
production-1869-70	654	13.10	meettogs	meetings
production-1869-70	654	14.11	sommen	monday
production-1869-70	654	50.2	melodeons	melodeons
production-1869-70	656	1.10	dution	duty
production-1869-70	657	1.12	uppro	approved
production-1869-70	658	38.11	iotere	interest
production-1869-70	660	43.1	cloction	election
production-1869-70	660	47.10	ordce	order
production-1869-70	661	8.0	thorefor	therefor
production-1869-70	661	23.0	lettingof	letting
production-1869-70	661	37.1	anevor	whenever
production-1869-70	664	13.7	punid	paid
production-1869-70	664	24.11	prmoret	prorated
production-1869-70	665	35.0	compensn	compensation
production-1869-70	665	49.0	complatot	complaint
production-1869-70	666	44.11	assewme	assumed
production-1869-70	667	33.0	gratingof	granting
production-1869-70	667	34.0	muarve	marvelous
production-1869-70	667	37.3	sqnure	square
production-1869-70	667	37.7	ornamonted	ornamented
production-1869-70	668	37.7	halfor	half or
production-1869-70	668	41.7	objoc	object
production-1869-70	669	27.2	soalod	sealed
production-1869-70	670	10.4	committoo	committee
production-1869-70	670	19.9	exomp	exempt
production-1869-70	671	13.0	amewed	amended
production-1869-70	671	36.0	hynalization	finalization
production-1869-70	674	11.13	cnsu	ensue
production-1869-70	674	13.12	annn	annually
production-1869-70	674	15.10	guperin	superintendent
production-1869-70	676	6.0	sistont	consistent
production-1869-70	676	40.0	verth	for the
production-1869-70	677	0.2	jivery	every
production-1869-70	677	13.1	adcier	advisory
production-1869-70	678	18.11	pottce	police
production-1869-70	678	20.11	inige	eighteen
production-1869-70	679	22.1	tonct	enact
production-1869-70	679	44.0	coskes	costs
production-1869-70	681	0.2	crvices	services
production-1869-70	681	19.0	offemters	offenders
production-1869-70	682	2.11	intge	judge
production-1869-70	683	33.1	quntify	qualify
production-1869-70	683	40.1	dreated	created
production-1869-70	685	18.6	burtholomew	bartholomew
production-1869-70	685	32.0	jidee	judge
production-1869-70	685	34.0	retaside	set aside
production-1869-70	686	15.0	sxorron	section
production-1869-70	691	43.4	deerce	decree
production-1869-70	692	11.0	porals	portals
production-1869-70	692	27.9	fajure	failure
production-1869-70	693	23.2	pomposes	purposes
production-1869-70	696	54.10	dassaro	passage
production-1869-70	699	0.3	beandry	beaudry
production-1869-70	700	2.8	morringe	marriage
production-1869-70	700	9.12	ontliled	entitled
production-1869-70	700	33.0	srorion	section
production-1869-70	702	30.0	donco	done
production-1869-70	702	47.1	proofded	provided
production-1869-70	703	3.1	ineation	deviation
production-1869-70	703	29.9	abail	shall
production-1869-70	704	18.10	overwer	collector
production-1869-70	704	23.4	avize	advise
production-1869-70	704	23.11	pasmest	payment
production-1869-70	706	31.10	oxpend	expend
production-1869-70	706	39.7	jeviod	levied
production-1869-70	707	38.0	tunnlling	tunnelling
production-1869-70	708	19.8	herctoforo	heretofore
production-1869-70	708	20.5	beandey	beaudry
production-1869-70	708	24.3	étth	filth
production-1869-70	708	27.0	thercot	thereof
production-1869-70	709	43.2	crankfort	frankfort
production-1869-70	710	29.3	jioun	loan
production-1869-70	710	33.9	bandred	hundred
production-1869-70	710	53.11	redomp	redemption
production-1869-70	711	34.0	burrenler	surrender
production-1869-70	712	13.11	patyor	particular
production-1869-70	712	32.11	whonw	when
production-1869-70	713	31.0	aicty	sixty
production-1869-70	715	41.0	dredths	hundredths
production-1869-70	716	7.6	cinims	claims
production-1869-70	716	13.8	logul	legal
production-1869-70	717	21.2	cnuct	enact
production-1869-70	720	22.10	pouas	prepare
production-1869-70	721	1.1	isaned	issued
production-1869-70	722	22.10	kedemptios	redemption
production-1869-70	722	25.10	borein	herein
production-1869-70	722	41.9	respoo	respond
production-1869-70	723	18.0	proceding	preceding
production-1869-70	724	2.1	chambora	chambers
production-1869-70	725	1.0	rondemna	condemnation
production-1869-70	725	17.0	compena	compensation
production-1869-70	725	42.0	repenle	repealed
production-1869-70	726	36.0	propoyation	propagation
production-1869-70	727	18.0	deeraction	detraction
production-1869-70	728	14.7	teidental	incidental
production-1869-70	728	27.10	tntians	indians
production-1869-70	731	43.0	reinvestel	reinvested
production-1869-70	733	0.0	teuc	NONE
production-1869-70	733	41.12	suporin	superintendent
production-1869-70	734	9.7	cristobel	cristobal
production-1869-70	734	9.8	aguilur	aguilar
production-1869-70	734	35.1	proudnd	provided
production-1869-70	735	51.8	wheroupon	whereupon
production-1869-70	736	14.9	cialns	claims
production-1869-70	736	15.10	unean	unpaid
production-1869-70	737	22.1	courly	courtly
production-1869-70	738	26.10	vuldine	building
production-1869-70	739	0.0	toonter	counter
production-1869-70	740	12.9	saperin	superintendent
production-1869-70	744	15.3	hampo	campo
production-1869-70	744	19.4	sanusal	sausal
production-1869-70	744	27.2	nlony	along
production-1869-70	744	28.5	ghiardelli	ghirardelli
production-1869-70	745	26.0	powersand	powers
production-1869-70	746	23.1	huages	usages
production-1869-70	746	45.0	ticel	title
production-1869-70	746	49.2	pablie	public
production-1869-70	747	37.8	atrect	street
production-1869-70	748	20.10	menoy	money
production-1869-70	749	46.0	onrd	board
production-1869-70	751	46.10	ostute	estate
production-1869-70	754	15.8	omeiat	their oath
production-1869-70	754	45.0	gicned	signed
production-1869-70	755	22.10	unneves	unnerves
production-1869-70	757	4.0	organizatoen	organization
production-1869-70	761	14.7	cisht	eight
production-1869-70	761	31.0	hontorey	monterey
production-1869-70	762	3.4	vigbt	eight
production-1869-70	763	8.0	enlogical	geological
production-1869-70	763	26.0	tatell	NONE
production-1869-70	764	44.0	szorron	section
production-1869-70	765	11.0	ecodings	proceedings
production-1869-70	765	17.0	tppointa	appoint
production-1869-70	766	9.0	vosiding	residing
production-1869-70	766	18.9	omcers	officers
production-1869-70	766	25.12	chattenges	challenges
production-1869-70	767	6.10	fober	faber
production-1869-70	768	23.10	ewurt	court
production-1869-70	768	34.2	avroe	agree
production-1869-70	771	0.0	electim	election
production-1869-70	772	28.11	petivers	delivers
production-1869-70	773	22.0	eworn	sworn
production-1869-70	774	8.0	srorion	section
production-1869-70	774	14.10	suporin	superintendent
production-1869-70	774	18.3	strecta	streets
production-1869-70	776	27.0	filleen	fifteen
production-1869-70	777	11.1	prociled	provided
production-1869-70	777	14.0	onth	oath
production-1869-70	777	28.0	sbull	shall
production-1869-70	777	30.7	mosnner	manner
production-1869-70	777	37.3	disebargo	discharge
production-1869-70	778	46.11	slpens	process
production-1869-70	778	50.11	sherins	sheriffs
production-1869-70	780	5.10	omcers	officer
production-1869-70	782	1.10	titout	without
production-1869-70	782	2.12	perult	penult
production-1869-70	782	13.11	cuttect	collected
production-1869-70	782	42.9	omcer	officer
production-1869-70	782	46.5	sueb	such
production-1869-70	782	50.0	dollara	dollars
production-1869-70	782	52.11	yeenting	meeting
